Europe,Northern Europe,Estonia,UNSDC/EUR/CTS, 143 , 137 , 142 , 147 , 91 , 113 , 91 , 96 , 86 , 70 , 70 , 65 , 63 , 52 , 41 , 42 ,,, 10.2 , 9.8 , 10.3 , 10.7 , 6.7 , 8.3 , 6.7 , 7.1 , 6.4 , 5.2 , 5.3 , 4.9 , 4.8 , 3.9 , 3.1 , 3.2 ,
Europe,Northern Europe,Finland,UNSDC/CTS, 148 , 156 , 132 , 103 , 148 , 119 , 119 , 129 , 133 , 120 , 119 , 110 , 88 , 89 , 88 , 82 , 78 ,, 2.9 , 3.0 , 2.5 , 2.0 , 2.8 , 2.3 , 2.3 , 2.4 , 2.5 , 2.2 , 2.2 , 2.0 , 1.6 , 1.6 , 1.6 , 1.5 , 1.4 
Europe,Northern Europe,Iceland,UNSDC/CTS, 5 , 1 , 4 , -   , 3 , 3 , -   , 2 , -   , 1 , 2 , 3 , 1 , 1 , 2 , 3 , 1 ,, 1.8 , 0.4 , 1.4 , -   , 1.0 , 1.0 , -   , 0.7 , -   , 0.3 , 0.6 , 0.9 , 0.3 , 0.3 , 0.6 , 0.9 , 0.3 
Europe,Northern Europe,Ireland,NP/NSO/CTS, 37 , 52 , 52 , 37 , 30 , 52 , 62 , 78 , 50 , 56 , 53 , 42 , 53 , 52 , 52 , 29 , 38 ,, 1.0 , 1.3 , 1.3 , 0.9 , 0.7 , 1.2 , 1.4 , 1.8 , 1.1 , 1.2 , 1.1 , 0.9 , 1.1 , 1.1 , 1.1 , 0.6 , 0.8 
Europe,Northern Europe,Isle of Man,NP,,,,,,,,,,,, 1 , 2 , 2 , 3 , 1 , -   ,,,,,,,,,,,,, 1.2 , 2.5 , 2.4 , 3.6 , 1.2 , -   
Europe,Northern Europe,Latvia,UNSDC/CTS, 238 , 219 , 214 , 202 , 181 , 126 , 128 , 94 , 99 , 108 , 70 , 69 , 70 , 50 , 64 , 67 ,,, 10.0 , 9.3 , 9.2 , 8.8 , 7.9 , 5.6 , 5.8 , 4.3 , 4.6 , 5.0 , 3.3 , 3.3 , 3.4 , 2.5 , 3.2 , 3.4 ,
Europe,Northern Europe,Lithuania,UNSDC/CTS, 370 , 353 , 293 , 344 , 343 , 372 , 288 , 277 , 298 , 252 , 219 , 211 , 202 , 198 , 159 , 172 , 153 ,, 10.6 , 10.2 , 8.5 , 10.1 , 10.1 , 11.1 , 8.7 , 8.5 , 9.3 , 8.0 , 7.0 , 6.9 , 6.7 , 6.6 , 5.4 , 5.9 , 5.2 
Europe,Northern Europe,Norway,SDG/EUR/CTS, 48 , 37 , 46 , 51 , 36 , 33 , 33 , 30 , 34 , 29 , 29 , 111 , 27 , 46 , 29 , 24 , 27 ,, 1.1 , 0.8 , 1.0 , 1.1 , 0.8 , 0.7 , 0.7 , 0.6 , 0.7 , 0.6 , 0.6 , 2.2 , 0.5 , 0.9 , 0.6 , 0.5 , 0.5 
Europe,Northern Europe,Sweden,NCCP/CTS, 96 , 87 , 101 , 85 , 107 , 83 , 91 , 111 , 82 , 93 , 91 , 81 , 68 , 87 , 87 , 112 , 106 ,, 1.1 , 1.0 , 1.1 , 0.9 , 1.2 , 0.9 , 1.0 , 1.2 , 0.9 , 1.0 , 1.0 , 0.9 , 0.7 , 0.9 , 0.9 , 1.1 , 1.1 
Europe,Northern Europe,United Kingdom (England and Wales),UNSDC/SDG/CTS, 764 , 793 , 944 , 775 , 779 , 708 , 710 , 729 , 639 , 595 , 633 , 526 , 543 , 521 , 511 , 568 , 709 ,, 1.5 , 1.5 , 1.8 , 1.5 , 1.5 , 1.3 , 1.3 , 1.3 , 1.2 , 1.1 , 1.1 , 0.9 , 1.0 , 0.9 , 0.9 , 1.0 , 1.2 
Europe,Northern Europe,United Kingdom (Northern Ireland),SDG/CTS, 45 , 57 , 38 , 42 , 34 , 31 , 30 , 29 , 24 , 29 , 23 , 22 , 21 , 20 , 17 , 23 , 18 ,, 2.7 , 3.4 , 2.2 , 2.5 , 2.0 , 1.8 , 1.7 , 1.6 , 1.3 , 1.6 , 1.3 , 1.2 , 1.2 , 1.1 , 0.9 , 1.2 , 1.0 
Europe,Northern Europe,United Kingdom (Scotland),SDG/CTS, 106 , 116 , 125 , 109 , 137 , 95 , 120 , 115 , 99 , 82 , 100 , 93 , 63 , 62 , 62 , 58 , 64 ,, 2.1 , 2.3 , 2.5 , 2.2 , 2.7 , 1.9 , 2.3 , 2.2 , 1.9 , 1.6 , 1.9 , 1.8 , 1.2 , 1.2 , 1.2 , 1.1 , 1.2 
Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland,CTS, 915 , 966 ," 1,107 ", 926 , 950 , 834 , 860 , 873 , 762 , 706 , 756 , 641 , 627 , 603 , 590 , 649 , 791 ,, 1.6 , 1.6 , 1.9 , 1.6 , 1.6 , 1.4 , 1.4 , 1.4 , 1.2 , 1.1 , 1.2 , 1.0 , 1.0 , 0.9 , 0.9 , 1.0 , 1.2 
Europe,Southern Europe,Albania,MD/CTS, 131 , 220 , 216 , 166 , 131 , 154 , 95 , 105 , 93 , 85 , 127 , 142 , 157 , 124 , 117 , 66 , 79 ,, 4.2 , 7.0 , 6.9 , 5.3 , 4.2 , 5.0 , 3.1 , 3.5 , 3.1 , 2.9 , 4.3 , 4.9 , 5.4 , 4.2 , 4.0 , 2.3 , 2.7 
Europe,Southern Europe,Andorra,INTP/CTS,,,,, 1 ,,, -   , 1 , -   , -   , 1 , -   , -   , -   , -   ,,,,,,, 1.3 ,,, -   , 1.2 , -   , -   , 1.2 , -   , -   , -   , -   ,
Europe,Southern Europe,Bosnia and Herzegovina,UNECE/INTP/CTS, 99 , 82 , 90 ,, 68 , 70 , 73 , 66 , 66 , 71 , 56 , 51 , 63 , 46 , 50 , 57 , 45 ,, 2.6 , 2.2 , 2.4 ,, 1.8 , 1.9 , 1.9 , 1.7 , 1.8 , 1.9 , 1.5 , 1.4 , 1.7 , 1.3 , 1.4 , 1.6 , 1.3 
Europe,Southern Europe,Croatia,MOI/CTS, 101 , 81 , 73 , 69 , 83 , 68 , 74 , 62 , 71 , 49 , 62 , 49 , 51 , 46 , 36 , 37 , 44 ,, 2.3 , 1.8 , 1.7 , 1.6 , 1.9 , 1.6 , 1.7 , 1.4 , 1.6 , 1.1 , 1.4 , 1.1 , 1.2 , 1.1 , 0.8 , 0.9 , 1.0 
Europe,Southern Europe,Gibraltar,NP,,,,,,,,,, -   , 1 ,,,,,,,,,,,,,,,,, -   , 3.0 ,,,,,,
Europe,Southern Europe,Greece,EUR/CTS,, 132 , 94 , 122 , 111 , 132 , 110 , 130 , 144 , 152 , 176 , 184 , 166 , 153 , 107 , 93 , 84 ,,, 1.2 , 0.8 , 1.1 , 1.0 , 1.2 , 1.0 , 1.1 , 1.3 , 1.3 , 1.5 , 1.6 , 1.5 , 1.4 , 0.9 , 0.8 , 0.8 
Europe,Southern Europe,Holy See,CTS,,,,,,,,,, -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,, -   , -   , -   , -   , -   , -   , -   ,
Europe,Southern Europe,Italy,UNSDC/CTS, 766 , 709 , 644 , 719 , 714 , 610 , 625 , 631 , 615 , 590 , 529 , 552 , 530 , 502 , 475 , 469 , 400 ,, 1.3 , 1.2 , 1.1 , 1.2 , 1.2 , 1.0 , 1.1 , 1.1 , 1.0 , 1.0 , 0.9 , 0.9 , 0.9 , 0.8 , 0.8 , 0.8 , 0.7 
Europe,Southern Europe,Kosovo under UNSCR 1244,CTS,,,,,,,,, 113 , 73 , 106 , 62 , 90 , 41 , 41 , 30 , 29 ,,,,,,,,,, 6.5 , 4.1 , 6.0 , 3.5 , 5.0 , 2.2 , 2.3 , 1.7 , 1.6 
Europe,Southern Europe,Malta,EUR/UNSDC/CTS, 4 , 6 , 6 , -   , 7 , 4 , -   , 4 , 6 , 4 , 4 , 3 , 12 , 7 , 6 , 4 ,,, 1.0 , 1.5 , 1.5 , -   , 1.7 , 1.0 , -   , 1.0 , 1.5 , 1.0 , 1.0 , 0.7 , 2.9 , 1.7 , 1.4 , 0.9 ,
Europe,Southern Europe,Montenegro,EUR/CTS,,, 27 , 20 , 14 , 22 , 25 , 12 , 24 , 21 , 15 , 21 , 17 , 10 , 20 , 17 , 28 ,,,, 4.4 , 3.3 , 2.3 , 3.6 , 4.0 , 1.9 , 3.9 , 3.4 , 2.4 , 3.4 , 2.7 , 1.6 , 3.2 , 2.7 , 4.5 
Europe,Southern Europe,Portugal,EUR/CTS/SDG, 116 , 105 , 119 , 149 , 144 , 135 , 155 , 185 , 124 , 130 , 124 , 114 , 122 , 144 , 92 , 100 , 66 ,, 1.1 , 1.0 , 1.1 , 1.4 , 1.4 , 1.3 , 1.5 , 1.7 , 1.2 , 1.2 , 1.2 , 1.1 , 1.2 , 1.4 , 0.9 , 1.0 , 0.6 
Europe,Southern Europe,San Marino,WHO, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,, -   , -   , 3.6 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,
Europe,Southern Europe,Serbia,EUR/CTS, 228 , 243 , 200 , 176 , 164 , 147 , 156 , 171 , 140 , 154 , 130 , 135 , 111 , 142 , 120 , 104 , 123 ,, 2.4 , 2.6 , 2.1 , 1.9 , 1.8 , 1.6 , 1.7 , 1.9 , 1.5 , 1.7 , 1.4 , 1.5 , 1.2 , 1.6 , 1.4 , 1.2 , 1.4 
Europe,Southern Europe,Slovenia,UNSDC/CTS/SDG, 36 , 28 , 36 , 21 , 27 , 20 , 12 , 24 , 10 , 13 , 15 , 16 , 14 , 12 , 17 , 20 , 10 ,, 1.8 , 1.4 , 1.8 , 1.1 , 1.4 , 1.0 , 0.6 , 1.2 , 0.5 , 0.6 , 0.7 , 0.8 , 0.7 , 0.6 , 0.8 , 1.0 , 0.5 
Europe,Southern Europe,Spain,EUR/CTS, 553 , 577 , 564 , 587 , 520 , 518 , 476 , 482 , 407 , 412 , 401 , 385 , 364 , 302 , 323 , 302 , 294 ,, 1.4 , 1.4 , 1.3 , 1.4 , 1.2 , 1.2 , 1.1 , 1.1 , 0.9 , 0.9 , 0.9 , 0.8 , 0.8 , 0.6 , 0.7 , 0.7 , 0.6 
Europe,Southern Europe,The former Yugoslav Republic of Macedonia,UNSDC/EUR/CTS, 47 , 55 , 60 , 70 , 49 , 44 , 46 , 42 , 35 , 35 , 43 , 30 , 29 , 22 , 33 ,,,, 2.3 , 2.7 , 2.9 , 3.4 , 2.4 , 2.1 , 2.2 , 2.0 , 1.7 , 1.7 , 2.1 , 1.4 , 1.4 , 1.1 , 1.6 ,,
Europe,Western Europe,Austria,EUR/UNSDC/CTS, 82 , 70 , 65 , 50 , 59 , 54 , 61 , 45 , 58 , 51 , 58 , 75 , 79 , 62 , 45 , 46 , 57 ,, 1.0 , 0.9 , 0.8 , 0.6 , 0.7 , 0.7 , 0.7 , 0.5 , 0.7 , 0.6 , 0.7 , 0.9 , 0.9 , 0.7 , 0.5 , 0.5 , 0.7 
Europe,Western Europe,Belgium#,EUR/CTS, 212 , 282 , 319 , 230 , 268 , 221 , 221 , 211 , 203 , 189 , 189 , 214 , 205 , 205 , 208 , 220 ,,, 2.1 , 2.7 , 3.1 , 2.2 , 2.6 , 2.1 , 2.1 , 2.0 , 1.9 , 1.7 , 1.7 , 1.9 , 1.8 , 1.8 , 1.9 , 1.9 ,
Europe,Western Europe,France,UNSDC/EUR/CTS," 1,051 "," 1,047 "," 1,119 ", 987 , 990 , 976 , 879 , 993 ," 1,021 ", 819 , 796 , 856 , 784 , 777 , 792 ," 1,017 ", 875 ,, 1.8 , 1.7 , 1.9 , 1.6 , 1.6 , 1.6 , 1.4 , 1.6 , 1.6 , 1.3 , 1.3 , 1.4 , 1.2 , 1.2 , 1.2 , 1.6 , 1.4 
Europe,Western Europe,Germany,UNSDC/CTS," 1,015 ", 925 , 955 , 859 , 868 , 869 , 808 , 757 , 722 , 803 , 793 , 738 , 659 , 682 , 716 , 682 , 963 ,, 1.2 , 1.1 , 1.2 , 1.1 , 1.1 , 1.1 , 1.0 , 0.9 , 0.9 , 1.0 , 1.0 , 0.9 , 0.8 , 0.8 , 0.9 , 0.8 , 1.2 
Europe,Western Europe,Liechtenstein,EUR/CTS, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , -   , 1 , -   , -   , -   , 1 , -   , -   ,, -   , -   , -   , -   , 2.9 , -   , -   , -   , 2.8 , -   , 2.8 , -   , -   , -   , 2.7 , -   , -   
Europe,Western Europe,Luxembourg,EUR/UNECE/CTS, 4 , 9 , 6 , 3 , 2 , 4 , 7 , 7 , 8 , 5 , 10 , 4 , -   , 1 , 4 ,,,, 0.9 , 2.0 , 1.4 , 0.7 , 0.4 , 0.9 , 1.5 , 1.5 , 1.6 , 1.0 , 2.0 , 0.8 , -   , 0.2 , 0.7 ,,
Europe,Western Europe,Monaco,UNSDC/CTS,, 1 ,,, 1 , 1 , 1 , -   , -   , -   , -   , -   , -   , -   ,, -   ,,,, 3.1 ,,, 3.0 , 3.0 , 2.9 , -   , -   , -   , -   , -   , -   , -   ,, -   ,
Europe,Western Europe,Netherlands,NSO/CTS, 180 , 202 , 195 , 202 , 191 , 174 , 128 , 143 , 150 , 154 , 144 , 143 , 145 , 125 , 123 , 104 , 94 ,, 1.1 , 1.3 , 1.2 , 1.2 , 1.2 , 1.1 , 0.8 , 0.9 , 0.9 , 0.9 , 0.9 , 0.9 , 0.9 , 0.7 , 0.7 , 0.6 , 0.6 
Europe,Western Europe,Switzerland,UNSDC/EUR/CTS, 69 , 86 , 86 , 73 , 78 , 75 , 60 , 51 , 54 , 51 , 52 , 46 , 45 , 57 , 41 , 57 , 45 ,, 1.0 , 1.2 , 1.2 , 1.0 , 1.1 , 1.0 , 0.8 , 0.7 , 0.7 , 0.7 , 0.7 , 0.6 , 0.6 , 0.7 , 0.5 , 0.7 , 0.5 
Oceania,Australia and New Zealand,Australia,EUR/CTS/UNSDC, 362 , 347 , 366 , 341 , 302 , 259 , 281 , 255 , 261 , 263 , 231 , 248 , 243 , 245 , 243 , 236 , 227 ,, 1.9 , 1.8 , 1.9 , 1.7 , 1.5 , 1.3 , 1.4 , 1.2 , 1.2 , 1.2 , 1.0 , 1.1 , 1.1 , 1.1 , 1.0 , 1.0 , 0.9 
Oceania,Australia and New Zealand,New Zealand#,NP/CTS, 52 , 51 , 60 , 44 , 45 , 61 , 49 , 48 , 51 , 67 , 43 , 39 , 41 , 46 , 45 ,,,, 1.3 , 1.3 , 1.5 , 1.1 , 1.1 , 1.5 , 1.2 , 1.1 , 1.2 , 1.5 , 1.0 , 0.9 , 0.9 , 1.0 , 1.0 ,,
Oceania,Melanesia,Fiji,INTP/NSO,,,, 25 , 23 , 23 , 22 , 21 , 17 , 29 , 20 , 20 , 20 , 19 , 20 ,,,,,,, 3.1 , 2.8 , 2.8 , 2.7 , 2.5 , 2.0 , 3.4 , 2.3 , 2.3 , 2.3 , 2.2 , 2.3 ,,
Oceania,Melanesia,New Caledonia,NP,,,,,,, 8 , 12 , 11 , 8 ,,,,,,,,,,,,,,, 3.4 , 5.0 , 4.5 , 3.2 ,,,,,,,
Oceania,Melanesia,Papua New Guinea,UNSDC/NP, 465 ,,,,,, 610 , 520 ,,,,,,,,,,, 8.3 ,,,,,, 9.4 , 7.8 ,,,,,,,,,
Oceania,Melanesia,Solomon Islands,CTS,,,,, 20 , 26 , 23 , 26 , 19 ,,,,,,,,,,,,,, 4.4 , 5.5 , 4.8 , 5.3 , 3.8 ,,,,,,,,
Oceania,Melanesia,Vanuatu,WHO Estimate, 5 ,,,,, 5 ,,,,, 5 ,,,,, 6 ,,, 2.9 ,,,,, 2.5 ,,,,, 2.3 ,,,,, 2.1 ,
Oceania,Micronesia,Guam,NP, 2 , 8 , 2 , 8 , 9 , 7 , 11 , 1 , 1 , 5 , 3 , 4 ,,,,,,, 1.3 , 5.1 , 1.3 , 5.1 , 5.7 , 4.4 , 6.9 , 0.6 , 0.6 , 3.1 , 1.9 , 2.5 ,,,,,
Oceania,Micronesia,Kiribati,MD/WHO, 3 , 4 ,,,,,,, 7 , 1 , 4 , 11 , 8 ,,,,,, 3.6 , 4.7 ,,,,,,, 7.1 , 1.0 , 3.9 , 10.5 , 7.5 ,,,,
Oceania,Micronesia,Micronesia (Federated States of),WHO Estimate, 4 ,,,,, 5 ,,,,, 5 ,,,,, 5 ,,, 4.0 ,,,,, 4.6 ,,,,, 4.5 ,,,,, 4.7 ,
Oceania,Micronesia,Nauru,WHO Estimate,,,,,,,,,,,,, -   ,,,,,,,,,,,,,,,,,, -   ,,,,
Oceania,Micronesia,Palau,WHO Estimate,,,,,,,,,,,,, 1 ,,,,,,,,,,,,,,,,,, 3.1 ,,,,
Oceania,Polynesia,American Samoa,NSO/SDG,, 1 , 7 , 3 , 4 , 6 , 4 , 1 , 3 , 2 , 5 , 5 , 2 , 3 , 3 , 4 , 3 ,,, 1.7 , 11.9 , 5.1 , 6.7 , 10.1 , 6.8 , 1.7 , 5.3 , 3.6 , 9.0 , 9.0 , 3.6 , 5.4 , 5.4 , 7.2 , 5.4 
Oceania,Polynesia,Cook Islands,SDG,,,,,,,,,,,,, 1 ,,,,,,,,,,,,,,,,,, 3.5 ,,,,
Oceania,Polynesia,French Polynesia,NP,,,,,,, 3 , 7 , 9 , 1 ,,,,,,,,,,,,,,, 1.2 , 2.7 , 3.4 , 0.4 ,,,,,,,
Oceania,Polynesia,Niue,WHO Estimate,,,,,,,,,,,,, -   ,,,,,,,,,,,,,,,,,, -   ,,,,
Oceania,Polynesia,Samoa,WHO,,,,,,,,,, 16 , 16 ,,, 6 ,,,,,,,,,,,,,, 8.7 , 8.6 ,,, 3.1 ,,,
Oceania,Polynesia,Tonga,NP, 1 , 6 , 6 , 6 , 2 , 4 , 8 , 1 , 4 , 8 , 1 , 2 , 1 ,,,,,, 1.0 , 6.1 , 6.0 , 6.0 , 2.0 , 4.0 , 7.9 , 1.0 , 3.9 , 7.7 , 1.0 , 1.9 , 1.0 ,,,,
Oceania,Polynesia,Tuvalu,WHO,,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 ,,,,,,,, -   , -   , -   , -   , -   , -   , -   , -   , 9.5 , 9.4 , 18.6 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
